EpochSecTime,JD0,JD1,PosX,PosY,PosZ,VelX,VelY,VelZ,OrbEl_SMA,OrbEl_Eccentricity,OrbEl_Inclination,OrbEl_RAAN,OrbEl_ArgOfPerigee,OrbEl_MeanAnomaly,OrbEl_TrueAnomaly,Access,Azimuth,Elevation,Latitude(deg),Longitude(deg),sunVecX,sunVecY,sunVecZ
54240,2457416.5,9248,-4564.14625,3423.81688,4007.46276,-5.71003,-2.91017,-4.01138,6971.85901,0.00042,0.89846,6.23293,0.57738,1.73822,1.73906,0,289.7,-17.9,35.2,-22.9,0,1,1
54260,2457416.5,9268,-4677.26532,3364.81345,3926.29725,-5.60144,-2.98994,-4.10485,6972.10899,0.00042,0.89847,6.23291,0.6613,1.67601,1.67684,0,288.4,-17.5,34.4,-21.8,0,1,1
54280,2457416.5,9288,-4788.18609,3304.22853,3843.28142,-5.49021,-3.06831,-4.1964,6972.35958,0.00041,0.89849,6.23289,0.74714,1.61188,1.6127,0,287,-17.1,33.5,-20.8,0,1,1
54300,2457416.5,9308,-4896.85629,3242.09052,3758.45427,-5.37639,-3.14525,-4.28598,6972.61034,0.00041,0.8985,6.23287,0.83457,1.54616,1.54697,0,285.5,-16.7,32.7,-19.8,0,1,1
54320,2457416.5,9328,-5003.22469,3178.42853,3671.85566,-5.26004,-3.22071,-4.37354,6972.86075,0.00041,0.89851,6.23286,0.92318,1.47925,1.48006,0,284.1,-16.3,31.9,-18.8,0,1,1
54340,2457416.5,9348,-5107.24116,3113.27238,3583.5263,-5.1412,-3.29466,-4.45905,6973.11028,0.00041,0.89853,6.23284,1.01254,1.41159,1.41239,0,282.6,-16,31,-17.8,0,1,1
54360,2457416.5,9368,-5208.85663,3046.65261,3493.50772,-5.01995,-3.36706,-4.54246,6973.35841,0.0004,0.89854,6.23283,1.10217,1.34367,1.34446,0,281,-15.6,30.1,-16.8,0,1,1
54380,2457416.5,9388,-5308.0232,2978.60045,3401.84224,-4.89632,-3.43789,-4.62373,6973.60461,0.00041,0.89856,6.23281,1.19159,1.27597,1.27675,0,279.5,-15.3,29.3,-15.9,0,1,1
54400,2457416.5,9408,-5404.69407,2909.14781,3308.57298,-4.77039,-3.5071,-4.70283,6973.84836,0.00041,0.89857,6.2328,1.28032,1.20895,1.20971,0,277.9,-14.9,28.4,-15,0,1,1
54420,2457416.5,9428,-5498.82364,2838.32726,3213.74382,-4.6422,-3.57467,-4.77972,6974.08915,0.00041,0.89858,6.23279,1.36794,1.14303,1.14378,0,276.3,-14.6,27.5,-14.1,0,1,1
54440,2457416.5,9448,-5590.36748,2766.17202,3117.39936,-4.51182,-3.64057,-4.85435,6974.32646,0.00042,0.8986,6.23277,1.45407,1.07861,1.07934,0,274.6,-14.3,26.6,-13.2,0,1,1
54460,2457416.5,9468,-5679.28238,2692.71594,3019.58494,-4.37932,-3.70475,-4.92671,6974.5598,0.00042,0.89861,6.23276,1.53841,1.01599,1.01671,0,273,-14,25.7,-12.3,0,1,1
54480,2457416.5,9488,-5765.52638,2617.99349,2920.34661,-4.24474,-3.7672,-4.99674,6974.78867,0.00043,0.89862,6.23275,1.62069,0.95542,0.95612,0,271.3,-13.8,24.8,-11.4,0,1,1
54500,2457416.5,9508,-5849.05875,2542.03975,2819.73108,-4.10816,-3.82788,-5.06442,6975.01264,0.00044,0.89864,6.23274,1.70075,0.89708,0.89776,0,269.5,-13.5,23.9,-10.6,0,1,1
54520,2457416.5,9528,-5929.84004,2464.89038,2717.78572,-3.96965,-3.88676,-5.12972,6975.23133,0.00044,0.89865,6.23273,1.77849,0.84104,0.8417,0,267.8,-13.3,23,-9.8,0,1,1
54540,2457416.5,9548,-6007.8321,2386.58159,2614.55854,-3.82925,-3.94381,-5.1926,6975.44444,0.00045,0.89866,6.23272,1.8539,0.78735,0.78799,0,266,-13.1,22.1,-8.9,0,1,1
54560,2457416.5,9568,-6082.99809,2307.15016,2510.09816,-3.68705,-3.99902,-5.25303,6975.65166,0.00046,0.89867,6.23271,1.92699,0.73597,0.73659,0,264.2,-12.9,21.1,-8.1,0,1,1
54580,2457416.5,9588,-6155.3025,2226.6334,2404.45379,-3.54311,-4.05234,-5.31099,6975.85268,0.00047,0.89868,6.23271,1.99782,0.68685,0.68745,0,262.4,-12.7,20.2,-7.3,0,1,1
54600,2457416.5,9608,-6224.71118,2145.06914,2297.6752,-3.39749,-4.10376,-5.36645,6976.04716,0.00048,0.89869,6.2327,2.06648,0.63991,0.64049,0,260.5,-12.6,19.3,-6.5,0,1,1
54620,2457416.5,9628,-6291.19131,2062.49568,2189.8127,-3.25026,-4.15326,-5.41938,6976.23471,0.00049,0.8987,6.23269,2.13306,0.59505,0.5956,0,258.7,-12.4,18.3,-5.8,0,1,1
54640,2457416.5,9648,-6354.71147,1978.95185,2080.91712,-3.1015,-4.2008,-5.46975,6976.41492,0.0005,0.89872,6.23269,2.19766,0.55216,0.55269,0,256.8,-12.3,17.4,-5,0,1,1
54660,2457416.5,9668,-6415.24165,1894.47688,1971.03979,-2.95128,-4.24637,-5.51755,6976.58737,0.00051,0.89873,6.23268,2.2604,0.51114,0.51164,0,254.9,-12.2,16.4,-4.2,0,1,1
54680,2457416.5,9688,-6472.75321,1809.11051,1860.23251,-2.79965,-4.28994,-5.56274,6976.75164,0.00052,0.89873,6.23268,2.3214,0.47186,0.47234,0,253,-12.2,15.5,-3.5,0,1,1
54700,2457416.5,9708,-6527.21897,1722.89285,1748.54752,-2.64671,-4.33149,-5.60532,6976.90739,0.00053,0.89874,6.23268,2.38077,0.43421,0.43466,0,251.1,-12.1,14.5,-2.7,0,1,1
54720,2457416.5,9728,-6578.61317,1635.86444,1636.03749,-2.49251,-4.37101,-5.64525,6977.05433,0.00054,0.89875,6.23267,2.43864,0.39805,0.39847,0,249.2,-12.1,13.6,-2,0,1,1
54740,2457416.5,9748,-6626.9115,1548.06621,1522.75547,-2.33713,-4.40847,-5.68251,6977.19219,0.00055,0.89876,6.23267,2.49515,0.36326,0.36365,0,247.3,-12.1,12.6,-1.3,0,1,1
54760,2457416.5,9768,-6672.09113,1459.53946,1408.7549,-2.18065,-4.44386,-5.7171,6977.32074,0.00056,0.89877,6.23267,2.55042,0.32971,0.33007,0,245.4,-12.1,11.6,-0.5,0,1,1
54780,2457416.5,9788,-6714.13067,1370.32582,1294.08954,-2.02314,-4.47716,-5.74899,6977.43975,0.00057,0.89877,6.23266,2.60458,0.29727,0.2976,0,243.5,-12.1,10.7,0.2,0,1,1
54800,2457416.5,9808,-6753.01026,1280.46725,1178.81349,-1.86467,-4.50835,-5.77816,6977.54898,0.00057,0.89878,6.23266,2.65775,0.26582,0.26612,0,241.6,-12.2,9.7,0.9,0,1,1
54820,2457416.5,9828,-6788.71149,1190.00603,1062.98113,-1.70531,-4.53742,-5.80462,6977.64818,0.00058,0.89879,6.23266,2.71003,0.23527,0.23554,0,239.8,-12.3,8.7,1.6,0,1,1
54840,2457416.5,9848,-6821.21747,1098.98473,946.64713,-1.54516,-4.56435,-5.82833,6977.73711,0.00059,0.89879,6.23266,2.76151,0.2055,0.20574,0,237.9,-12.4,7.8,2.3,0,1,1
54860,2457416.5,9868,-6850.51283,1007.44616,829.86637,-1.38427,-4.58914,-5.84929,6977.81557,0.00059,0.8988,6.23266,2.81231,0.17642,0.17663,0,236,-12.5,6.8,3,0,1,1
54880,2457416.5,9888,-6876.58372,915.43342,712.69396,-1.22272,-4.61177,-5.86749,6977.88345,0.0006,0.8988,6.23266,2.8625,0.14795,0.14813,0,234.2,-12.7,5.8,3.7,0,1,1
54900,2457416.5,9908,-6899.4178,822.98979,595.18521,-1.0606,-4.63223,-5.88292,6977.94067,0.0006,0.8988,6.23266,2.91219,0.11999,0.12013,0,232.4,-12.8,4.8,4.4,0,1,1
54920,2457416.5,9928,-6919.00427,730.15878,477.39557,-0.89797,-4.65051,-5.89558,6977.98716,0.0006,0.89881,6.23266,2.96146,0.09244,0.09255,0,230.6,-13,3.9,5.1,0,1,1
54940,2457416.5,9948,-6935.33388,636.9841,359.38062,-0.73492,-4.6666,-5.90545,6978.02282,0.00061,0.89881,6.23266,3.01041,0.06521,0.06529,0,228.8,-13.2,2.9,5.8,0,1,1
54960,2457416.5,9968,-6948.39891,543.50959,241.19609,-0.57153,-4.68049,-5.91254,6978.04754,0.00061,0.89881,6.23266,3.05911,0.03822,0.03827,0,227,-13.5,1.9,6.5,0,1,1
54980,2457416.5,9988,-6958.19318,449.77926,122.89773,-0.40786,-4.69218,-5.91683,6978.06126,0.00061,0.89881,6.23266,3.10766,0.0114,0.01141,0,225.3,-13.7,0.9,7.2,0,1,1
55000,2457416.5,10008,-6964.71208,355.83723,4.5414,-0.244,-4.70166,-5.91834,6978.06398,0.00061,0.89881,6.23266,3.15612,6.26784,6.26782,0,223.6,-14,-0.1,7.9,0,1,1
55020,2457416.5,10028,-6967.95252,261.72771,-113.81705,-0.08003,-4.70892,-5.91704,6978.05576,0.00061,0.89881,6.23266,3.20457,6.24111,6.24106,0,221.9,-14.2,-1,8.6,0,1,1
55040,2457416.5,10048,-6967.91299,167.49502,-232.12176,0.08398,-4.71398,-5.91296,6978.03672,0.00061,0.89881,6.23266,3.25309,6.21431,6.21423,0,220.2,-14.5,-2,9.2,0,1,1
55060,2457416.5,10068,-6964.59353,73.1835,-350.31688,0.24795,-4.71681,-5.90609,6978.00702,0.00061,0.89881,6.23266,3.30175,6.18737,6.18726,0,218.6,-14.8,-3,9.9,0,1,1
55080,2457416.5,10088,-6957.99573,-21.16244,-468.34663,0.4118,-4.71742,-5.89642,6977.96684,0.00061,0.89881,6.23266,3.35064,6.1602,6.16006,0,217,-15.1,-4,10.6,0,1,1
55100,2457416.5,10108,-6948.12272,-115.4984,-586.15531,0.57546,-4.71581,-5.88398,6977.91633,0.0006,0.8988,6.23266,3.39985,6.13272,6.13254,0,215.4,-15.5,-4.9,11.3,0,1,1
55120,2457416.5,10128,-6934.97919,-209.77997,-703.68733,0.73884,-4.71198,-5.86876,6977.85561,0.0006,0.8988,6.23266,3.44946,6.10483,6.10462,0,213.8,-15.8,-5.9,12,0,1,1
55140,2457416.5,10148,-6918.57137,-303.96278,-820.88722,0.90187,-4.70593,-5.85077,6977.78473,0.00059,0.8988,6.23265,3.49958,6.07643,6.07619,0,212.3,-16.2,-6.9,12.7,0,1,1
55160,2457416.5,10168,-6898.90705,-398.0025,-937.69968,1.06448,-4.69767,-5.83002,6977.70376,0.00059,0.89879,6.23265,3.55029,6.04744,6.04716,0,210.8,-16.5,-7.9,13.4,0,1,1
55180,2457416.5,10188,-6875.99553,-491.85487,-1054.06958,1.22658,-4.6872,-5.80652,6977.61274,0.00058,0.89879,6.23265,3.60171,6.01774,6.01744,0,209.4,-16.9,-8.8,14.1,0,1,1
55200,2457416.5,10208,-6849.84768,-585.47571,-1169.94203,1.3881,-4.67452,-5.78027,6977.51171,0.00058,0.89878,6.23265,3.65392,5.98725,5.98692,0,207.9,-17.3,-9.8,14.8,0,1,1
55220,2457416.5,10228,-6820.47588,-678.82098,-1285.26235,1.54896,-4.65964,-5.7513,6977.40074,0.00057,0.89878,6.23265,3.70703,5.95586,5.9555,0,206.5,-17.7,-10.8,15.6,0,1,1
55240,2457416.5,10248,-6787.89404,-771.84674,-1399.97613,1.70909,-4.64257,-5.71962,6977.27996,0.00056,0.89877,6.23265,3.76113,5.92348,5.92308,0,205.2,-18.1,-11.7,16.3,0,1,1
55260,2457416.5,10268,-6752.11759,-864.50922,-1514.02925,1.86841,-4.62331,-5.68524,6977.14954,0.00055,0.89876,6.23264,3.81634,5.88999,5.88957,0,203.8,-18.5,-12.7,17,0,1,1
55280,2457416.5,10288,-6713.16349,-956.76483,-1627.36792,2.02685,-4.60188,-5.64818,6977.00973,0.00055,0.89875,6.23264,3.87274,5.85531,5.85486,0,202.5,-18.9,-13.7,17.7,0,1,1
55300,2457416.5,10308,-6671.05016,-1048.57015,-1739.93867,2.18432,-4.57829,-5.60845,6976.86087,0.00054,0.89875,6.23264,3.93043,5.81933,5.81885,0,201.2,-19.3,-14.6,18.5,0,1,1
55320,2457416.5,10328,-6625.79756,-1139.88201,-1851.68843,2.34076,-4.55254,-5.56608,6976.70329,0.00053,0.89874,6.23263,3.98953,5.78195,5.78145,0,199.9,-19.7,-15.6,19.2,0,1,1
55340,2457416.5,10348,-6577.4271,-1230.65745,-1962.56449,2.49609,-4.52465,-5.52109,6976.53737,0.00052,0.89873,6.23263,4.05013,5.74306,5.74253,0,198.7,-20.2,-16.5,20,0,1,1
55360,2457416.5,10368,-6525.96167,-1320.85378,-2072.51458,2.65025,-4.49463,-5.47349,6976.36346,0.00051,0.89872,6.23262,4.11236,5.70255,5.70199,0,197.4,-20.6,-17.5,20.7,0,1,1
55380,2457416.5,10388,-6471.42564,-1410.4286,-2181.48688,2.80314,-4.4625,-5.42331,6976.18189,0.0005,0.89871,6.23262,4.17633,5.6603,5.65972,0,196.2,-21.1,-18.4,21.5,0,1,1
55400,2457416.5,10408,-6413.8448,-1499.33978,-2289.43,2.95471,-4.42827,-5.37058,6975.993,0.00049,0.8987,6.23261,4.24213,5.61621,5.61561,0,195.1,-21.5,-19.4,22.3,0,1,1
55420,2457416.5,10428,-6353.24639,-1587.54553,-2396.29309,3.10489,-4.39196,-5.31531,6975.79716,0.00048,0.89869,6.23261,4.30987,5.57019,5.56956,0,193.9,-22,-20.3,23.1,0,1,1
55440,2457416.5,10448,-6289.65906,-1675.00438,-2502.02579,3.25359,-4.35358,-5.25754,6975.59474,0.00047,0.89867,6.2326,4.37961,5.52217,5.52151,0,192.8,-22.4,-21.2,23.9,0,1,1
55460,2457416.5,10468,-6223.11289,-1761.67523,-2606.57827,3.40076,-4.31316,-5.1973,6975.38614,0.00046,0.89866,6.23259,4.45141,5.47208,5.47141,0,191.6,-22.9,-22.2,24.7,0,1,1
55480,2457416.5,10488,-6153.63933,-1847.51736,-2709.9013,3.54632,-4.27071,-5.1346,6975.17176,0.00046,0.89865,6.23258,4.52529,5.41992,5.41922,0,190.5,-23.3,-23.1,25.5,0,1,1
55500,2457416.5,10508,-6081.27122,-1932.49042,-2811.94619,3.6902,-4.22626,-5.06949,6974.952,0.00045,0.89864,6.23257,4.60124,5.36568,5.36497,0,189.5,-23.8,-24,26.3,0,1,1
55520,2457416.5,10528,-6006.04275,-2016.55451,-2912.6649,3.83235,-4.17982,-5.00199,6974.72723,0.00044,0.89863,6.23256,4.67921,5.30942,5.30869,0,188.4,-24.3,-24.9,27.2,0,1,1
55540,2457416.5,10548,-5927.98948,-2099.67013,-3012.01001,3.97267,-4.13142,-4.93213,6974.49781,0.00044,0.89861,6.23255,4.75914,5.25121,5.25046,0,187.4,-24.7,-25.8,28,0,1,1
55560,2457416.5,10568,-5847.14827,-2181.79825,-3109.93473,4.11113,-4.08107,-4.85996,6974.26408,0.00043,0.8986,6.23254,4.84087,5.19118,5.19042,0,186.3,-25.2,-26.7,28.9,0,1,1
55580,2457416.5,10588,-5763.5573,-2262.90031,-3206.39299,4.24764,-4.02881,-4.78549,6974.02641,0.00043,0.89859,6.23253,4.92422,5.12954,5.12876,0,185.3,-25.7,-27.6,29.8,0,1,1
55600,2457416.5,10608,-5677.25605,-2342.93822,-3301.33937,4.38215,-3.97466,-4.70877,6973.78524,0.00042,0.89857,6.23252,5.00893,5.06655,5.06575,0,184.3,-26.2,-28.5,30.7,0,1,1
55620,2457416.5,10628,-5588.28527,-2421.87442,-3394.72921,4.51458,-3.91865,-4.62984,6973.54111,0.00042,0.89856,6.2325,5.09465,5.00253,5.00173,0,183.3,-26.7,-29.4,31.6,0,1,1
55640,2457416.5,10648,-5496.68695,-2499.67187,-3486.51857,4.64489,-3.86079,-4.54873,6973.29461,0.00042,0.89855,6.23249,5.18099,4.9379,4.93708,0,182.4,-27.1,-30.2,32.6,0,1,1
55660,2457416.5,10668,-5402.50432,-2576.29406,-3576.66429,4.773,-3.80113,-4.46548,6973.04636,0.00042,0.89853,6.23247,5.26753,4.87307,4.87224,0,181.4,-27.6,-31.1,33.5,0,1,1
55680,2457416.5,10688,-5305.78182,-2651.70504,-3665.12396,4.89887,-3.73968,-4.38014,6972.7969,0.00042,0.89852,6.23246,5.35385,4.80846,4.80762,0,180.5,-28.1,-31.9,34.5,0,1,1
55700,2457416.5,10708,-5206.56508,-2725.86944,-3751.856,5.02242,-3.67647,-4.29273,6972.54673,0.00042,0.8985,6.23244,5.43954,4.74447,4.74363,0,179.5,-28.6,-32.8,35.5,0,1,1
55720,2457416.5,10728,-5104.9009,-2798.75248,-3836.81963,5.1436,-3.61155,-4.2033,6972.29635,0.00043,0.89849,6.23242,5.52424,4.68148,4.68063,0,178.6,-29.1,-33.6,36.5,0,1,1
55740,2457416.5,10748,-5000.8372,-2870.31998,-3919.97493,5.26236,-3.54493,-4.1119,6972.04622,0.00043,0.89847,6.2324,5.6076,4.61982,4.61897,0,177.7,-29.6,-34.4,37.6,0,1,1
55760,2457416.5,10768,-4894.42304,-2940.5384,-4001.28281,5.37864,-3.47664,-4.01857,6971.79682,0.00044,0.89846,6.23238,5.68933,4.5598,4.55894,0,176.8,-30.1,-35.3,38.6,0,1,1
55780,2457416.5,10788,-4785.70858,-3009.37481,-4080.70508,5.49238,-3.40673,-3.92335,6971.54859,0.00044,0.89845,6.23236,5.76919,4.50164,4.50078,0,175.9,-30.6,-36.1,39.7,0,1,1
55800,2457416.5,10808,-4674.74505,-3076.79695,-4158.20442,5.60354,-3.33522,-3.82628,6971.3019,0.00045,0.89843,6.23234,5.84702,4.44552,4.44465,0,175,-31,-36.9,40.8,0,1,1
55820,2457416.5,10828,-4561.58471,-3142.77322,-4233.74442,5.71205,-3.26215,-3.72742,6971.05707,0.00046,0.89842,6.23232,5.92271,4.39153,4.39066,0,174.2,-31.5,-37.6,42,0,1,1
55840,2457416.5,10848,-4446.28088,-3207.27271,-4307.28961,5.81788,-3.18755,-3.62681,6970.81444,0.00047,0.8984,6.2323,5.99621,4.33973,4.33886,0,173.3,-32,-38.4,43.1,0,1,1
55860,2457416.5,10868,-4328.88785,-3270.26519,-4378.80546,5.92096,-3.11145,-3.52449,6970.57432,0.00047,0.89839,6.23228,6.06751,4.29013,4.28927,0,172.4,-32.5,-39.1,44.3,0,1,1
55880,2457416.5,10888,-4209.46091,-3331.72115,-4448.25837,6.02126,-3.0339,-3.42053,6970.33707,0.00048,0.89838,6.23225,6.13662,4.24273,4.24186,0,171.6,-33,-39.9,45.5,0,1,1
55900,2457416.5,10908,-4088.05628,-3391.6118,-4515.61576,6.11873,-2.95493,-3.31495,6970.10311,0.00049,0.89836,6.23223,6.20357,4.19747,4.19661,0,170.7,-33.5,-40.6,46.8,0,1,1
55920,2457416.5,10928,-3964.7311,-3449.9091,-4580.84599,6.21331,-2.87457,-3.20782,6969.87287,0.0005,0.89835,6.2322,6.26842,4.15433,4.15347,0,169.9,-34,-41.3,48,0,1,1
55940,2457416.5,10948,-3839.54343,-3506.58573,-4643.91847,6.30497,-2.79287,-3.09918,6969.64682,0.00052,0.89834,6.23218,0.04804,4.11322,4.11237,0,169,-34.5,-42,49.3,0,1,1
55960,2457416.5,10968,-3712.55216,-3561.61518,-4704.8036,6.39366,-2.70986,-2.98909,6969.42541,0.00053,0.89832,6.23215,0.10887,4.07409,4.07324,0,168.2,-35,-42.7,50.6,0,1,1
55980,2457416.5,10988,-3583.81704,-3614.97166,-4763.47281,6.47935,-2.62558,-2.8776,6969.20909,0.00054,0.89831,6.23212,0.16782,4.03683,4.036,0,167.4,-35.5,-43.3,52,0,1,1
56000,2457416.5,11008,-3453.39863,-3666.6302,-4819.89858,6.56198,-2.54007,-2.76476,6968.99829,0.00055,0.8983,6.23209,0.22499,4.00137,4.00054,0,166.6,-35.9,-44,53.4,0,1,1
56020,2457416.5,11028,-3321.35827,-3716.56662,-4874.05445,6.64154,-2.45338,-2.65062,6968.79343,0.00056,0.89829,6.23207,0.28046,3.96759,3.96677,0,165.7,-36.4,-44.6,54.8,0,1,1
56040,2457416.5,11048,-3187.75805,-3764.75756,-4925.91501,6.71796,-2.36553,-2.53524,6968.59493,0.00057,0.89828,6.23204,0.33434,3.9354,3.9346,0,164.9,-36.9,-45.2,56.3,0,1,1
56060,2457416.5,11068,-3052.66077,-3811.18044,-4975.45596,6.79123,-2.27658,-2.41867,6968.40321,0.00057,0.89827,6.23201,0.38673,3.90471,3.90392,0,164.1,-37.4,-45.8,57.7,0,1,1
56080,2457416.5,11088,-2916.12996,-3855.81356,-5022.65407,6.86131,-2.18656,-2.30096,6968.21868,0.00058,0.89826,6.23198,0.43772,3.87542,3.87464,0,163.3,-37.9,-46.3,59.2,0,1,1
56100,2457416.5,11108,-2778.22978,-3898.63603,-5067.48719,6.92817,-2.09552,-2.18218,6968.04174,0.00059,0.89825,6.23194,0.48738,3.84745,3.84668,0,162.5,-38.4,-46.9,60.8,0,1,1
56120,2457416.5,11128,-2639.02503,-3939.6278,-5109.93433,6.99176,-2.0035,-2.06237,6967.87277,0.0006,0.89824,6.23191,0.53582,3.82071,3.81996,0,161.7,-38.9,-47.4,62.4,0,1,1
56140,2457416.5,11148,-2498.58113,-3978.7697,-5149.97556,7.05208,-1.91054,-1.9416,6967.71209,0.00061,0.89823,6.23188,0.58309,3.79513,3.79439,0,160.9,-39.4,-47.8,64,0,1,1
56160,2457416.5,11168,-2356.96406,-4016.04341,-5187.59213,7.10908,-1.81669,-1.81991,6967.55995,0.00061,0.89822,6.23185,0.6293,3.77061,3.76989,0,160.1,-39.8,-48.3,65.6,0,1,1
56180,2457416.5,11188,-2214.24035,-4051.43149,-5222.76639,7.16274,-1.72198,-1.69738,6967.41657,0.00062,0.89821,6.23181,0.67452,3.74709,3.74638,0,159.3,-40.3,-48.7,67.3,0,1,1
56200,2457416.5,11208,-2070.47705,-4084.91737,-5255.48186,7.21303,-1.62647,-1.57404,6967.28212,0.00062,0.8982,6.23178,0.71884,3.72445,3.72377,0,158.5,-40.8,-49.1,69,0,1,1
56220,2457416.5,11228,-1925.74167,-4116.48538,-5285.72318,7.25994,-1.5302,-1.44997,6967.15678,0.00063,0.8982,6.23175,0.76235,3.70264,3.70197,0,157.6,-41.3,-49.5,70.7,0,1,1
56240,2457416.5,11248,-1780.10219,-4146.12074,-5313.47618,7.30344,-1.43322,-1.32522,6967.04076,0.00063,0.89819,6.23171,0.80511,3.68157,3.68092,0,156.8,-41.8,-49.9,72.5,0,1,1
56260,2457416.5,11268,-1633.62701,-4173.80958,-5338.72785,7.34351,-1.33556,-1.19985,6966.93423,0.00063,0.89818,6.23168,0.8472,3.66117,3.66054,0,156,-42.2,-50.2,74.2,0,1,1
56280,2457416.5,11288,-1486.38491,-4199.53893,-5361.46633,7.38013,-1.23728,-1.07391,6966.83738,0.00063,0.89818,6.23164,0.88869,3.64138,3.64077,0,155.2,-42.7,-50.5,76,0,1,1
56300,2457416.5,11308,-1338.44503,-4223.29673,-5381.68097,7.41328,-1.13841,-0.94747,6966.75039,0.00063,0.89817,6.23161,0.92962,3.62213,3.62155,0,154.4,-43.2,-50.7,77.9,0,1,1
56320,2457416.5,11328,-1189.87684,-4245.07187,-5399.36227,7.44296,-1.03902,-0.82059,6966.67343,0.00063,0.89817,6.23157,0.97007,3.60338,3.60282,0,153.6,-43.6,-51,79.7,0,1,1
56340,2457416.5,11348,-1040.75008,-4264.85413,-5414.50193,7.46914,-0.93913,-0.69332,6966.60671,0.00063,0.89817,6.23153,1.01008,3.58506,3.58452,0,152.8,-44.1,-51.2,81.6,0,1,1
56360,2457416.5,11368,-891.13477,-4282.63424,-5427.09285,7.49181,-0.83881,-0.56572,6966.55039,0.00063,0.89816,6.2315,1.0497,3.56713,3.56661,0,151.9,-44.6,-51.3,83.5,0,1,1
56380,2457416.5,11388,-741.10116,-4298.40387,-5437.1291,7.51097,-0.73809,-0.43786,6966.50461,0.00062,0.89816,6.23146,1.08898,3.54954,3.54905,0,151.1,-45,-51.4,85.3,0,1,1
56400,2457416.5,11408,-590.71967,-4312.15561,-5444.60596,7.5266,-0.63703,-0.30979,6966.46949,0.00062,0.89816,6.23142,1.12796,3.53225,3.53178,0,150.3,-45.5,-51.5,87.2,0,1,1
56420,2457416.5,11428,-440.0609,-4323.88299,-5449.51991,7.53869,-0.53566,-0.18158,6966.44513,0.00061,0.89816,6.23139,1.1667,3.5152,3.51475,0,149.4,-46,-51.6,89.2,0,1,1
56440,2457416.5,11448,-289.19558,-4333.58051,-5451.86861,7.54725,-0.43405,-0.05328,6966.4316,0.00061,0.89816,6.23135,1.20525,3.49834,3.49792,0,148.6,-46.4,-51.6,91.1,0,1,1
56460,2457416.5,11468,-138.19453,-4341.24358,-5451.65093,7.55226,-0.33223,0.07505,6966.42892,0.0006,0.89816,6.23132,1.24365,3.48163,3.48123,0,147.7,-46.9,-51.6,93,0,1,1
56480,2457416.5,11488,12.87135,-4346.8686,-5448.86695,7.55373,-0.23025,0.20334,6966.43712,0.00059,0.89816,6.23128,1.28197,3.465,3.46463,0,146.9,-47.3,-51.6,94.9,0,1,1
56500,2457416.5,11508,163.93116,-4350.45288,-5443.51793,7.55166,-0.12816,0.33154,6966.45621,0.00058,0.89816,6.23124,1.32026,3.4484,3.44805,0,146,-47.8,-51.5,96.8,0,1,1
56520,2457416.5,11528,314.91397,-4351.99471,-5435.60635,7.54603,-0.02601,0.45959,6966.48616,0.00057,0.89816,6.23121,1.35858,3.43177,3.43144,0,145.2,-48.2,-51.4,98.7,0,1,1
56540,2457416.5,11548,465.74889,-4351.49332,-5425.13589,7.53687,0.07615,0.58742,6966.52695,0.00056,0.89816,6.23117,1.39702,3.41502,3.41472,0,144.3,-48.7,-51.3,100.6,0,1,1
56560,2457416.5,11568,616.36511,-4348.94889,-5412.11139,7.52416,0.17828,0.71498,6966.57852,0.00054,0.89817,6.23113,1.43564,3.39809,3.39782,0,143.4,-49.1,-51.1,102.4,0,1,1
56580,2457416.5,11588,766.69191,-4344.36257,-5396.53894,7.50793,0.28033,0.84221,6966.64082,0.00053,0.89817,6.2311,1.47453,3.3809,3.38064,0,142.5,-49.6,-50.9,104.3,0,1,1
56600,2457416.5,11608,916.65868,-4337.73644,-5378.42577,7.48816,0.38225,0.96904,6966.71376,0.00051,0.89817,6.23106,1.51378,3.36333,3.3631,0,141.6,-50,-50.7,106.1,0,1,1
56620,2457416.5,11628,1066.19502,-4329.07355,-5357.78034,7.46488,0.484,1.09542,6966.79722,0.0005,0.89818,6.23103,1.55353,3.34527,3.34507,0,140.7,-50.4,-50.4,108,0,1,1
56640,2457416.5,11648,1215.23069,-4318.37789,-5334.61227,7.4381,0.58552,1.22129,6966.89111,0.00048,0.89818,6.23099,1.59389,3.3266,3.32642,0,139.8,-50.9,-50.1,109.8,0,1,1
56660,2457416.5,11668,1363.69568,-4305.6544,-5308.93237,7.40782,0.68678,1.3466,6966.99527,0.00046,0.89819,6.23096,1.63504,3.30714,3.30699,0,138.9,-51.3,-49.8,111.5,0,1,1
56680,2457416.5,11688,1511.52027,-4290.90898,-5280.75262,7.37406,0.78771,1.47127,6967.10955,0.00044,0.8982,6.23092,1.67717,3.28671,3.28658,0,138,-51.7,-49.4,113.3,0,1,1
56700,2457416.5,11708,1658.635,-4274.14845,-5250.08619,7.33684,0.88828,1.59525,6967.23376,0.00042,0.8982,6.23089,1.72051,3.26506,3.26495,0,137,-52.1,-49,115,0,1,1
56720,2457416.5,11728,1804.97075,-4255.38059,-5216.9474,7.29617,0.98843,1.7185,6967.36771,0.0004,0.89821,6.23085,1.76538,3.24188,3.2418,0,136.1,-52.5,-48.6,116.7,0,1,1
